DT,流动性,基本面,风险偏好,T_price,TF_price,反转信号,弹性信号,基本面空间,价格空间,国债10Y,流动性新
2020-02-05,0.3170933892385303,0.33420778076967644,0.39953333333333324,104.37670334270142,105.07231984493639,-4.0,0.0,-1,1.0,2.844,0.44825699297165167
2020-02-06,0.3188005528126743,0.32997707302632934,0.40920000000000006,104.35511998570095,105.10860351317744,-4.0,0.0,-1,1.0,2.8392,0.44768186712971014
2020-02-07,0.3179844183278409,0.32485902712828046,0.4019333333333332,104.69336202326542,105.26410494849628,-4.0,-1.0,-1,1.0,2.8024,0.4429581033945909
2020-02-10,0.3237837578911188,0.31456233244318127,0.4009333333333333,104.79706491475815,105.29002185438276,-4.0,-1.0,0,1.0,2.7872,0.43860804739997156
2020-02-11,0.3323011563855252,0.31218986546125965,0.4083333333333334,104.41637560842608,105.1604373249504,-5.0,-1.0,0,1.0,2.834,0.44800765758422856
2020-02-12,0.33740789845454744,0.30949591088455786,0.4174666666666667,104.37372278387753,105.22263789907794,-5.0,-1.0,0,1.0,2.8333,0.4516144478621557
2020-02-13,0.3366168327628588,0.3024733976461874,0.41486666666666666,104.42480339544531,105.2537381861417,-5.0,-1.0,0,1.0,2.8201,0.44387341140728065
2020-02-14,0.339087764576548,0.29401238281826114,0.4234666666666667,104.18317257493055,105.09823675082286,-5.0,-1.0,0,1.0,2.8631,0.44077982795121845
2020-02-17,0.3487526546423371,0.2812667213619162,0.4361333333333332,104.09796970372393,104.98938574609969,-6.0,-1.0,0,1.0,2.8928,0.44040208602367076
2020-02-18,0.35656789304009767,0.2765780662248817,0.43233333333333324,104.30794493397133,105.12933703788661,-6.0,-1.0,0,1.0,2.8664,0.4369723880242645
2020-02-19,0.3598675701588262,0.27417215965168845,0.44100000000000006,104.16025310535385,105.13454378034801,-6.0,-1.0,0,1.0,2.8776,0.4325516711995451
2020-02-20,0.36422405675685876,0.2679437515744556,0.44506666666666667,104.07587245727106,104.973134764045,-5.0,-1.0,0,1.0,2.8857,0.43123846202453275
2020-02-21,0.3613639899175368,0.2576180121062647,0.4371333333333333,104.26467544207992,105.17619772003914,-4.0,-1.0,0,1.0,2.847,0.41871793364188437
2020-02-24,0.364370915686545,0.23740644283490206,0.3884666666666668,104.55748965205292,105.36364044864911,-4.0,-1.0,0,1.0,2.812,0.4039575216622097
2020-02-25,0.3687131429628809,0.23461261959488267,0.3744,104.45162842486016,105.34281347880355,-4.0,-1.0,0,1.0,2.822,0.39685495095502044
2020-02-26,0.3714961024091539,0.23248476514306926,0.3519333333333334,104.5152479390663,105.32719325141939,-5.0,-1.0,0,1.0,2.7973,0.387937361045059
2020-02-27,0.3743992236255329,0.223410046513695,0.33280000000000004,104.68349534577948,105.51984272249075,-3.0,-1.0,0,1.0,2.7702,0.37651928674787516
2020-02-28,0.3700931031132317,0.2111791281384414,0.29079999999999995,104.89429279915072,105.68125173879379,-3.0,0.0,0,1.0,2.7376,0.363302580194859
2020-03-02,0.36935053629349257,0.20680736103686403,0.3151333333333334,104.87065388434067,105.62397757171853,-3.0,0.0,0,1.0,2.7428,0.35816290687044416
2020-03-03,0.3720400287522487,0.20555661683622833,0.3472,104.82872050502547,105.59794385941159,-3.0,0.0,0,1.0,2.7478,0.3564492166766203
